place_id,place_name,rating,total_number_of_ratings,price_level,address,city,zip_code
ChIJJSmH94_ND4gR4v2KXl0vzs4,little caesars pizza,3.9,649,1,3135 w addison st,chicago,60618
ChIJca40rd3TD4gRGGXPEMv_-Mk,pasta passion,4.8,57,nan,4647 n lincoln ave,chicago,60625
ChIJqe2GnlnSD4gRsw-7LtMOhK4,chronos consulting inc,nan,nan,nan,1640 w belmont ave #1,chicago,60657-9643
ChIJi9nBC8koDogR4PcBoAIWMwg,chicago wings around the world,4.3,144,1,557 e 75th st,chicago,60619-2230
ChIJOZIj8FHTD4gRds8Eh2ktJUo,tricycle chicago,4.4,102,2,1700 n damen ave,chicago,60647
ChIJi9nBC8koDogR4PcBoAIWMwg,chicago wings around the world,4.3,144,1,557 e 75th st,chicago,60619-2230
ChIJU4QZEFkHD4gRddtjMOcHHZI,ace coffee bar inc,1.4,7,nan,601 e lake st,streamwood,60107-4101
ChIJ5bdmQGfND4gRFY9SyV-8NH8,dante's pizzeria,4.5,312,1,3028 w armitage ave,chicago,60647
ChIJT_CyTeEsDogRciE_sfwxlBE,carm's beef and italian ice,4.5,169,1,1057 w polk st,chicago,60607-3416
ChIJr4Hsvs4N6IkR5qNvAufvPc4,oasis market inc,4,102,1,629 connecticut ave,bridgeport,06607-1132
ChIJZWZ6QRMsDogRzHlilwcznbg,stix n brix wood fired pizza,4.7,137,nan,220 w 33rd st,chicago,60616
ChIJc74B5Zc7DogRr1Ow5hDQaM0,aly's ice cream & juice bar,4.2,6,nan,8542 s pulaski rd,chicago,60652
ChIJgewO-SPTD4gRIuATS_TWono,ffc lincoln park,4.3,52,nan,939 w north ave,chicago,60642
ChIJX1ddGcQvDogRAW0k7voOqYY,western tacos,4,450,1,7151 s western ave,chicago,60636-3614
ChIJGbLD-sAsDogRSPIImpjwUIM,union station,3.9,29,nan,chicago,60606
ChIJqQdU6S0tDogRdVaOq-GIslY,department of coffee and social affairs,4.5,46,nan,555 w madison st,chicago,60661
ChIJ2d4EqXrSD4gRAlnMDQLgXTc,new china 2,3.7,60,nan,3533 n western ave,chicago,60618
ChIJ6U7cECotDogRSDSIy1bbsAU,starbucks,4.2,276,2,520 n ogden ave,chicago,60642
ChIJeYena9osDogRYm1SiTQdud4,g-cue billiards,4.1,253,2,157 n morgan st,chicago,60607-2221
ChIJAxWoH1YrDogRWqk5C4h254U,lizzie mcneill's,4.2,575,2,400 n mcclurg ct,chicago,60611
ChIJqxFp3mQuDogRSKnXKmL3Fls,positano's pizza,4,113,1,4844 s ashland ave,chicago,60609-4269
ChIJY9XgIgbSD4gRAzIbWiyTjLo,pizza art cafe,4.3,193,1,4658 n rockwell st,chicago,60625
ChIJucs406IsDogRZm6uVg_5Y1c,plymouth restaurant & rooftop bar,3.9,889,2,327 s plymouth ct,chicago,60604
ChIJOxc99b4sDogReRG3-qoMN5Q,giordano's,4.5,6057,2,223 w jackson blvd,chicago,60606
ChIJQYmkeKQsDogRI7ZFEEivzyY,forum 55,4.4,109,1,55 e monroe st,chicago,60603
ChIJw7dBb6QuDogRkOMBK6rogPc,petey's restaurant,3.8,253,1,250 w 47th st,chicago,60609
ChIJDQJKJODND4gRzfYNlTAboC8,ban po chung korean restaurant,4.5,144,1,3450 w foster ave,chicago,60625-4819
ChIJn3m9mK0sDogRAHQIHudMC1M,freehand chicago,4.3,1329,2,19 e ohio st,chicago,60611
ChIJwZAuRK3ND4gRNEC7IABf4Rk,bia's café marianao,4.5,500,1,4323 w addison st,chicago,60641
ChIJHfgSCH4lDogR3rQ7HuNnB_8,aden gas inc,1,1,nan,8649 s ashland ave,chicago,60620
ChIJe9Ydm3orDogRQNEYPO8nK6k,burnham park yacht club,4.7,34,nan,1500 s linn white dr,chicago,60605-7825
ChIJWyaP7RTSD4gRloOhXnGd0iE,red eyes coffee,4.1,115,1,4164 n lincoln ave,chicago,60618
ChIJn-5m5TnTD4gRvY6jkQbAuTs,amazing kababs & grill,4.1,146,1,1316 n clybourn ave,chicago,60610
ChIJ5aitJtssDogRc6ePtUnkPZk,el che steakhouse & bar,4.5,327,3,845 w washington blvd,chicago,60607
ChIJiY_yY1hPDogRxPYs5anHgQQ,baisi thai restaurant,4.9,14,nan,329 w 63rd st,westmont,60559
ChIJwXl0c-LND4gRnPzEq1AQ1ck,tre kronor,4.6,766,2,3258 w foster ave,chicago,60625-4828
ChIJNQsG_FHSD4gRhfCBxiaIkbE,ella elli,4.6,239,3,1349 w cornelia ave,chicago,60657
ChIJP_F66UrTD4gRrq4LGJo75bA,bounce sporting club,3.7,296,2,324 w chicago ave,chicago,60654-5106
ChIJqTqVKEkkDogRFX3inJZvjbE,damenzos pizza,4,652,1,11226 s halsted st,chicago,60628
ChIJne5jWGbSD4gRGmqeJ-IFwew,lucy’s cafe,4.7,281,2,2100 w roscoe st,chicago,60618
ChIJPyReulTTD4gRC97qjIH_nDI,cambria hotel chicago magnificent mile,4.2,1174,nan,166 e superior st,chicago,60611
ChIJ9xEJHLIsDogReDkkf-eiCn4,mama's boy,4.5,243,3,445 n dearborn st,chicago,60654
ChIJrW7o6uYKXUARLIYJH280odc,wheat's end cafe,4.7,299,2,2873 n broadway,chicago,60657
ChIJVVXF3XcmDogRijB9H_Wa6lc,church's chicken,3.7,607,1,200 e 103rd st,chicago,60628
ChIJn-ucEVPTD4gR3pozV4UcOvA,amc dine-in 600 north michigan 9,4.4,2458,nan,600 north michigan,chicago,60611
ChIJ6UgZwh3TD4gR3InT-zYh4Bc,range,4.5,190,2,1119 w webster ave,chicago,60614
ChIJxWXNea0sDogRLjOJvJeCKn8,alliance patisserie,4.3,260,2,615 n state st,chicago,60654-3834
ChIJB13mKLosDogR7NEWglf77Kc,cardozo's pub,4,205,1,170 w washington st,chicago,60602-2312
ChIJ-WVqbMcsDogRRX79TefBhEA,mezza mediterranean grill,4.2,84,1,181 w madison st,chicago,60602-4510
ChIJ64RsIrosDogRebfl0hZOehk,luke's lobster city hall,4.4,530,2,134 n lasalle st,chicago,60602
ChIJQ7on71HSD4gR15TKDclPI-Q,crosby's kitchen,4.4,802,2,3455 n southport ave,chicago,60657-1438
ChIJA6Q-MqSxD4gRGPgYKTC-Fwo,grecian delight foods inc,4.5,29,nan,1201 tonne rd,elk grove village,60007-4925
ChIJCWqBjGMpDogRL7OhGHlUhXA,italian fiesta pizzeria,3.7,594,2,1306 e 47th st,chicago,60653
ChIJpdxbkSzSD4gRUBuNMXdNhXg,fiesta mexicana restaurant,4.2,365,1,4806 n broadway #3604,chicago,60640
ChIJt27UJdHTD4gROwggyep_AcY,eli’s ark,4.7,86,nan,1843 w north ave,chicago,60622
ChIJ06HcwMYsDogRciJJ_hBJdIA,my thai,4,300,2,555 w madison st,chicago,60661
ChIJxRxrZk7SD4gRK-IUuYJeox8,cafe tola,4.7,223,1,3612 n southport ave,chicago,60613-3710
ChIJh77T4wnTD4gRx2vqfxZQQBU,yummy yummy asian cuisine,4.3,248,1,2901 n broadway,chicago,60657
ChIJYZ2sVd7RD4gRoY0MK0CyTI0,jk kabab house,4.4,447,2,6412 n rockwell st,chicago,60645
ChIJXywq8qvTD4gRpgGXc3Z61nE,1000 liquors,3.7,97,nan,1000 w belmont ave,chicago,60657
ChIJJ-O6WNopDogRNp7iO8tnpGQ,good health foods center llc,5,1,nan,1966 e 73rd st,chicago,60649
ChIJdyGD56TTD4gRRmrPcQ8DnY8,shiawase japanese restaurant,4.3,77,2,3422 n broadway,chicago,60657
ChIJlYuNWKbRD4gRFHp7A1deoFw,hampton inn chicago north-loyola station,4.5,515,nan,1209 w albion ave,chicago,60626
ChIJ_zyykQTSD4gRNW73IRpPJoE,mcdonald's,3.7,1034,1,4844 n lincoln ave,chicago,60625
ChIJOz2KVDwzDogR0ilG5WIl1B4,whale fish & chicken,3.8,499,1,4955 w madison st,chicago,60644
ChIJYYqxZLosDogRI21pc2xBcd8,panda express,3.2,29,1,100 w randolph st c 17,chicago,60601-3224
ChIJaUbuEYr7MIgRPcd0xVHjhMc,chapati indian grill,3.7,89,nan,11440 euclid ave,cleveland,44106
ChIJaVC9w_0rDogR5r4ABW6rbkI,sip & savor chicago,4.7,295,1,528 e 43rd st,chicago,60653
ChIJD9QI6u_ND4gRip44rpKNcZs,fruityland ice cream,4.5,114,1,4610 n kedzie ave,chicago,60625
ChIJA-2g1TItDogRL8nTLnRaY48,jj thai street food,4.5,340,1,1715 w chicago ave,chicago,60622
ChIJjbadlyspDogRibH6_k1J4o0,rubianna pasta & things,4.4,5,nan,6319 s king dr,chicago,60637
ChIJV8ck4b0sDogR5akkM-nnylw,chicago lunchbox,4.9,45,nan,400 s financial pl,chicago,60605
ChIJQYsDvlApDogRu1EEMWXTHQU,two fish crab shack,4.4,1338,2,641 e 47th st,chicago,60653
ChIJJQCZSHdclIARiqqo1kvyiC4,jorge's place mexican restaurant,4.2,84,nan,610 shaw ave,clovis,93612
ChIJ04ojx-DND4gRIwxfklX3rnM,la michoacana prime,3.9,46,nan,5701 w fullerton ave,chicago,60639-2306
ChIJPc6P_8bSD4gRzvkeDb1Nylw,kizuki ramen & izakaya,4.3,803,2,1482 n milwaukee ave,chicago,60622
ChIJJ7YGjbssDogRDliRzwK6l-0,thrive360 eatery,5,7,1,37 s lasalle st,chicago,60603-1202
ChIJ2y7xkU0rDogRPmsFo2mzQbI,the crystal gardens,4.3,91,nan,700 e grand ave,chicago,60611
ChIJhdB5fJ3SD4gRHmJGxxOuGQw,pretty cool ice cream,4.7,294,1,2353 n california ave,chicago,60647
ChIJs-YDMlPTD4gRdEtlWNGqV4k,rosebud on rush,4.5,968,3,720 n rush st,chicago,60611
ChIJkaEjnlbTD4gRZuveeMSw5UM,rosebud steakhouse,4.6,347,3,192 e walton st,chicago,60611
ChIJ2y7xkU0rDogRsc6mGoG7gEk,miller lite beer garden grove,4.5,1534,1,chicago,60611
ChIJYWgIhn4sDogR3qnsfo4HNGQ,hilton garden inn chicago mccormick place,4.4,277,nan,123 e cermak rd suite 300,chicago,60616
ChIJoXFrgFLTD4gRG9CWIiOZKzE,starbucks,3.9,84,2,828 n state st,chicago,60610
ChIJ6c5j_7MoDogROzinHUikALM,tropic island jerk chicken,4.1,531,1,553 e 79th st,chicago,60619
ChIJiSsUZpHMD4gR2aF1Mak3MOI,chalo's mexican restaurant,4.6,25,nan,5422 w fullerton ave,chicago,60639-1427
ChIJh8z73uTND4gRfTV3DkAi_3U,cafe orient 33 asian restaurant,4.4,59,nan,4829 n kedzie ave,chicago,60625
ChIJ78IImGkqK4gR0_tNa3FCm74,richmond hill italian pizza house,3.8,120,1,10909 yonge st #7,richmond hill,l4c 3e3
ChIJBapdP7_ND4gRzTttlTJdtGs,wing chong restaurant,4.3,66,1,4077 n elston ave,chicago,60618
ChIJp_QBtDgoDogRfpqcbsYJQ-c,nadia fish & chicken,3.3,105,1,2704 e 75th st #3822,chicago,60649
ChIJeX1U26bTD4gRMk1CzDOFQqA,intelligentsia coffee broadway coffeebar,4.5,588,2,3123 n broadway,chicago,60657
ChIJY1wQ3LQsDogR9klvNGYb1Cg,the franklin room,4.6,599,2,675 n franklin st,chicago,60654
ChIJ-_321JDND4gRs9nfyzygh04,el potosi,4.6,124,1,3710 n elston ave,chicago,60618-4310
ChIJJ-Ct3UIzDogRLg_x0Cup7Q0,uncle remus saucy fried chicken,4,780,1,5611 w madison st,chicago,60644-3938
ChIJN8JlQKosDogRaAdKzJqIRuE,embassy suites by hilton chicago downtown magnificent mile,4.4,2311,nan,511 n columbus dr,chicago,60611
ChIJqepMS8YsDogREByKy80o0vQ,b.i.tea and dim sum,4.6,46,nan,131 n clinton st,chicago,60661-1507
ChIJSSg16LuPyIkR-BHAIyAIDeo,revival social club,4.6,84,nan,19 n george st,york,17401-1212
ChIJeytlcvd0XUARIVpIeNi_Olo,butterfly sushi bar,4.5,513,2,1139 w grand ave,chicago,60642-7196
ChIJgzIf2mXYEYgRy0QFgNrwtWs,mcdonald's,3.6,985,1,4047 e 106th st,chicago,60617
ChIJLyDZqdTSD4gRIaOlwyfANi8,lush wine & spirits west town,4.4,94,2,1412 w chicago ave,chicago,60642
ChIJ3bi856TTD4gRPnwzZVDRSxQ,el mariachi tequila restaurant,4.5,200,2,3420 n broadway,chicago,60640
ChIJsd-mPu0tDogRi1Exvc9CA-I,bridgeport coffee,4.6,53,nan,73 e jackson blvd,chicago,60604
ChIJkxZI_6ksDogR7OPMcT6N4Xs,loews chicago hotel,4.6,1768,3,455 n park dr,chicago,60611
ChIJ25LQ_xbTD4gRBVWOWA-FgvQ,cedar palace,4.8,198,nan,655 w armitage ave,chicago,60614
ChIJTVLaJ6zTD4gRax9zwpsIXwk,claridge house,4,253,nan,1244 n dearborn pkwy,chicago,60610
ChIJLUDwRr4xDogRfHBMJOddGXM,herbalife live better/vive mejor,nan,nan,nan,5935 w 63rd st,chicago,60638
ChIJZ3dyUnMxDogR2MUf7h6xdfU,burger king,3.4,319,1,5211 s cicero ave,chicago,60632
ChIJI99-UMzTD4gRH0t9dMU-xO0,grace's african restaurant,4.1,117,2,4409 n broadway,chicago,60640-5659
ChIJU2xCzVkO3ogRQs5haQRS5wA,morrison management specialists,4.5,10,nan,250 n wickham rd,melbourne,32935
ChIJl1nZ-bgsDogRZoEB4YJP0Go,taco fresco,4.1,76,1,29 n upper wacker dr # 2,chicago,60606-2840
ChIJ6a18OivTD4gRvzwiYiuD-fs,gelato greco,3.1,7,nan,1058 w chicago ave,chicago,60642-5416
ChIJyVWv3FHTD4gRBd-dDwlsr7Y,tavern on rush,4.4,1209,3,1031 n rush st,chicago,60611
ChIJ3Tjyfd3ND4gRvmyw4UNT590,chifa grill chicken restaurant,4.4,31,nan,3536 w lawrence ave,chicago,60625
ChIJRTZqrmNBDogRrpIcXbYJsGw,la crepe bistro,4.6,334,2,13957 s bell rd,homer glen,60491
ChIJqWB-ENvND4gRbQMNWbN-M5Y,taqueria los flacos,4.3,290,nan,3818 w lawrence ave,chicago,60625-6206
ChIJx0S74L0sDogRoyPHt4u3zXo,saucy porka south loop,4.5,537,1,335 s franklin st,chicago,60606
ChIJ9ZwngaG3QYgRTU4CiayvDo4,grandview tavern,4.2,403,2,2220 grandview dr,fort mitchell,41017
ChIJ71e8Lq4tDogRDu8dKHm-3Mg,bar ramone,4.5,125,nan,441 n clark st,chicago,60654
ChIJFTcc1vUrDogRMt8ULGSYnII,gallery guichard,4.7,175,nan,436 e 47th st,chicago,60653
ChIJ7bivnRY0DogR0sOtFVEpYEE,tastee corner cafe,4.6,297,1,3207 oak park ave,berwyn,60402
ChIJBUyvFpQsDogRxbDeKfu5Y_4,summer of george,4.1,42,nan,900 s wells st,chicago,60607
ChIJJQkIchrTD4gRSfCMIfFUMQ8,starbucks,4.1,110,2,2200 n halsted st,chicago,60614
ChIJ6Tc_KbExDogRjEKWCVCX3ps,zacatacos,4,1080,2,5925 s pulaski rd,chicago,60629-4515
ChIJfeTs_cIyDogRPGMvplXlz2Y,babas famous steak & lemonade,3.6,188,nan,3958 w monroe st,chicago,60624
ChIJP-mx2PrND4gRbxOtfSIM_us,la michoacana premium,4.2,462,nan,3108 w lawrence ave,chicago,60625
ChIJNVp7hS8uDogR9jkRaRykJuo,taqueria maravatio,4.2,586,2,2618 w 59th st,chicago,60629-1506
ChIJN1ZMERY-w4gR7dy7TCwP-z4,eleni's pizza works,4.4,413,1,6711 15th st e,sarasota,34243-3208
ChIJN1ZMERY-w4gR7dy7TCwP-z4,eleni's pizza works,4.4,413,1,6711 15th st e,sarasota,34243-3208
ChIJ2WUVRK8sDogRvApPajBm2No,jaffa bagels,4.6,109,2,225 n michigan ave,chicago,60601
ChIJ27qA_VUvDogRZw_ZyU6r11E,harold's chicken express,3.5,121,nan,8653 s state st,chicago,60619-5614
ChIJi5pb_iXTD4gRMnn3MQXpkxQ,beck's chicago,4.7,62,nan,2201 n clybourn ave,chicago,60614
ChIJi5pb_iXTD4gRMnn3MQXpkxQ,beck's chicago,4.7,62,nan,2201 n clybourn ave,chicago,60614
ChIJIyLbweHhwIcRBSqjNMUQURs,pearl tavern,4.5,602,nan,1672 nw chipman rd,lee's summit,64081-3934
ChIJh4QQH1AoDogRKw3l61TnQE8,flash taco,3.6,228,1,2247 e 71st st,chicago,60649
ChIJR5qGdggZDogR76dvsF83ZtY,bny deli,4.3,280,2,200 dixie hwy unit f,chicago heights,60411
ChIJzz1aLOvSD4gRq-BexNb_hV4,coast sushi bar,4.4,416,2,2045 n damen ave,chicago,60647-4526
ChIJJ9w0237RD4gRO6sS7DhW-DE,tedino's pizzeria & restaurant,4.1,164,2,5335 n sheridan rd,chicago,60640
ChIJ2WUVRK8sDogRvApPajBm2No,jaffa bagels,4.6,109,2,225 n michigan ave,chicago,60601
ChIJd37bslrTD4gRcTRtbD4e2H4,ambassador chicago,4.2,1159,2,1301 n state pkwy,chicago,60610
ChIJ6QN5AZXRD4gRdWarcjAiPDM,barwaqo,4.8,29,nan,6130 n ravenswood ave,chicago,60660
ChIJLfnG-aUsDogRbPkzDUDFmgY,davidstea,4.7,79,nan,179 n michigan ave unit #2,chicago,60601
ChIJYczdO4tODogR_0RDz8ejKNc,standard market grill,4.3,77,nan,333 e ogden ave,westmont,60559
ChIJ5xZ3ATLSD4gReuTTKADbIHc,kal'ish,4.7,380,2,1313 w wilson ave,chicago,60640-5508
ChIJ0XRAjwPTD4gRLcxWQ5X2bao,broken english taco pub,4.2,745,2,2576 n lincoln ave,chicago,60614
ChIJd-VJcsgsDogRP0yORZrIpVQ,gibsons italia,4.7,997,3,233 n canal st,chicago,60606
ChIJV9ve1aTTD4gR569nrCfNs74,rocks lakeview,4.4,777,2,3463 n broadway,chicago,60657
ChIJSTN1XVdT2YARQdyTQuZYfNs,cafe 222,4.4,1051,2,222 island ave,san diego,92101
ChIJYfHLdq4sDogRMHhy32n6IQs,glazed and infused,4.6,164,1,30 e hubbard st,chicago,60611
ChIJoYalGjjMD4gRbfEyH6G9Zo4,roma's italian beef & sausage,4.2,402,1,4237 n cicero ave,chicago,60641-1645
ChIJIa3kypvMD4gRddcq2pz_G2E,magos tacos & tamales,3.7,204,1,5714 w fullerton ave,chicago,60639-2307
ChIJM1I4uLjSD4gRMTnmnLFdHyE,chop shop,4.3,217,2,2033 w north ave,chicago,60647-5413
ChIJx3k9LrksDogR0haVq9wy8S8,caffè rōm,4.2,138,2,71 s franklin st,chicago,60606
ChIJOVi6ue_ND4gRWfbGPchtLAA,starbucks,4.4,367,2,4558 n kedzie ave,chicago,60625
ChIJ-a5V_yMpDogRY-7IEuaNSvs,great steak,3.9,79,nan,850 e 63rd st,chicago,60637
ChIJi1IUxdosDogRnLn_TnJK8oU,gideon sweet,4.2,96,3,841 w randolph st,chicago,60607
ChIJywXru2_ND4gRuF9u5FOrREU,el rinconcito cubano,4.4,60,2,3238 w fullerton ave,chicago,60647-2512
ChIJD9EoI7LGD4gRwmZUzI7wBeY,guckenheimer,4.3,3,nan,1101 skokie blvd,northbrook,60062-4126
ChIJXQha7RvTD4gRX1rqqZ_3E3g,state restaurant,4.2,433,2,935 w webster ave,chicago,60614-3626
ChIJC3M-sjwlDogR1UXHj-DGIfY,franconello,4.5,224,2,10222 s western ave,chicago,60643-1918
ChIJCQe3W8_ND4gRFSbjJuEsN1k,subway,3.4,45,1,4445 n pulaski rd,chicago,60630
ChIJp2hSAYjRD4gR0RYfGDQPcxk,ora,4.6,251,2,5143 n clark st,chicago,60640-3296
ChIJLydUwqnTD4gRF_8G4edBBAE,advocate illinois masonic medical center,3.3,253,nan,836 w wellington ave,chicago,60657
ChIJZ6Aqt2MsDogRMirIjIfyWic,no.18 karaoke,3.7,194,2,chicago,60616
ChIJZzi1dpcpDogR7dnv0roehd0,twin spot fish & chicken & mart,nan,nan,nan,447 e 63rd st,chicago,60637
ChIJXW4iNELoEYgRxSEJekY0xjo,calumet township rental office,5,1,nan,1900 w 41st ave,gary,46408-2372
ChIJA6DKdX7RD4gRWhvKHRIuRlM,saddle & cycle club,4.6,53,nan,900 w foster ave,chicago,60640
ChIJxwAB-QrTD4gRoLW0B2w9fRM,mfk. restaurant,4.6,203,2,432 w diversey pkwy,chicago,60614
ChIJI09uovPMD4gRaYt0gY7Nf48,senor pan cafe express,4.3,270,1,5059 w diversey ave,chicago,60639
ChIJd37bslrTD4gRcTRtbD4e2H4,ambassador chicago,4.2,1159,2,1301 n state pkwy,chicago,60610
ChIJ-7xu1Ge4D4gRzN4G8BT466s,mesa urbana mexican fusion,4.4,356,2,3566 milwaukee ave,northbrook,60062
ChIJz1--8knTD4gRmxspbBe76VE,pakeeza restaurant,3.9,484,1,1011 n orleans st,chicago,60610-2509
ChIJi4emla0sDogRqSznxCiJFk0,hilton garden inn chicago downtown/magnificent mile,4.2,845,nan,10 e grand ave,chicago,60611
ChIJ5WDP8c3RD4gRWiVKNSn0xdc,icy-licious,3.8,27,nan,6750 n sheridan rd,chicago,60626
ChIJzZzOS8UlDogRRR0U1dZw4pM,jimmy's best,3.7,190,nan,200 w 103rd st,chicago,60628-2502
ChIJXT0jrZAgDogR6Rjq2dfNLkc,irie jerk,4.1,316,nan,2304 state st,calumet city,60409
ChIJP8sOJQXTD4gRPjODygZWTOw,millie's supper club,4.2,150,2,2438 n lincoln ave,chicago,60614
ChIJP8DQ0FLTD4gRLj3jMoqUHXI,jake melnick's corner tap,4.5,2169,2,41 e superior st,chicago,60611-2505
ChIJVZZOR6IsDogRLyr1WDLFgos,the chicago club,4.5,63,nan,81 e van buren st,chicago,60605-1205
ChIJkQX3IzosDogRwOTNXYMOca8,la mexicana taqueria,3.9,325,1,815 w 35th st,chicago,60609
ChIJfY9dm8U2DogRYoSruwpQoTg,shrimp shack,4.5,352,2,6601 w archer ave,chicago,60638-2407
ChIJEyHdjcfGhkcRS9eN5mzUpuo,arte e gioco di daelli r.snc,5,9,nan,"viale vittorio veneto, 18",20124,milano
ChIJ5fXpfWwsDogR_4Gr_1rb4AM,fat fish bar & grill,4.2,226,1,234 w 31st st,chicago,60616
ChIJqaNaBKPTD4gR7ZVqRegZvk4,locanda restaurant,4.1,30,nan,201 e walton pl,chicago,60611
ChIJU21ldr0sDogRCgJtDEo_VP4,coco's famous fried lobster,4,131,2,426 s clark st,chicago,60605-1022
ChIJbdH_Xk3QD4gRC8wFCWrPOHM,charmers cafe,4.5,200,1,1500 w jarvis ave #1909,chicago,60626
ChIJUTYMyELRD4gRq2K4r07cO_Y,baobab bbq,4.7,170,nan,2301 w foster ave,chicago,60625
ChIJa7kZNQctDogRIs9v6UDkz6Y,memo's hot dogs,4.7,89,nan,1447 w 18th st,chicago,60608
ChIJ6dbBlXLSD4gRW8mt_iviJ-M,sticky rice,4.2,352,1,4018 n western ave #3727,chicago,60618
ChIJ4bwd8iDMD4gRUtEXXwFjiHE,uni bbq inc,5,1,nan,5016 w foster ave,chicago,60630
ChIJY44kD9XTD4gR_E1Z5BnhrD4,vn tofu & fast food,4.3,30,1,1024 w argyle st,chicago,60640
ChIJbW4CvOcrDogRFwrxYmdyI0Y,sounding bronzeville gathering space,nan,nan,nan,e oakwood blvd,chicago,60653
ChIJadqYm-7MD4gR97XN57haFKc,original bemo's hot dogs,4.2,30,nan,5000 w fullerton ave,chicago,60639-2414
ChIJTag_A_DSD4gRvXntWJkWlPs,asian cajun,4.3,148,2,2428 n ashland ave #2021,chicago,60614
ChIJDWUaUF3OD4gRecNkwkJc_Is,monastero's ristorante & banquets,4.3,93,2,3935 w devon ave,chicago,60659-1093
ChIJjxJJ7YYtDogRCpyZw3XOjwc,bingo tea,4.5,165,nan,2150a s archer ave,chicago,60616
ChIJbYnaU3DTD4gRgcGd6pOfTS4,the lakefront restaurant at theater on the lake,4.1,107,3,2401 n lake shore dr,chicago,60614
ChIJ3RmwHubND4gR5euzP6xGABU,makki fast food & grill,4.2,166,1,4702 n kimball ave,chicago,60625
ChIJW0_S0KwuDogRLGOhJpJRhN4,silk road,4.1,202,1,19 s lasalle st #106,chicago,60603-1412
ChIJN6dE6Z_TD4gRnGKJlArzkuE,brookdale lake view,3,11,nan,3121 n sheridan rd,chicago,60657
ChIJ82lohq8sDogR9emmSt756T8,panda express,4.2,601,1,180 n wabash ave,chicago,60601
ChIJd4DdaYLMD4gRrUCNMZW_RL4,tlc la fondita alegre,5,1,nan,5940 w diversey ave,chicago,60639-1138
ChIJGXw4XeVdDogR5kFcSLi7paE,p.b.mulligan's,4.6,62,nan,19433 renwick rd,lockport,60441-2899
ChIJa9jWezLSD4gRkbBycVkF_Ek,three harmony chinese restaurant,4,91,1,4546 n magnolia ave,chicago,60640
ChIJfbU_tOi2mkcR1anBjdgOhtw,jona,nan,nan,nan,8645,jona
ChIJXzrVGYfTD4gRUCSD3V3vB2c,the priory bar & kitchen,4.2,14,nan,5130 n western ave,chicago,60625-2533
ChIJId-a5bLTD4gRRtbdduE-6hw,wrigley field,4.8,26503,nan,1060 w addison st,chicago,60613
ChIJSR8_XeMnDogRmsxVJHq3LWo,hua's open kitchen,3.7,120,nan,3014 e 91st st,chicago,60617
ChIJx4sh9BvTD4gR9yZTRg_HZB0,kelly's pub,4.4,137,1,949 w webster ave,chicago,60614-3626
ChIJ9aS-aebND4gRE87XWmJcvcQ,huddle house grill,4.2,104,1,4748 n kimball ave,chicago,60625-5305
ChIJE2VRUHAuDogRCBjOBBhl2wU,church's chicken,3.9,483,1,1808 w 47th st,chicago,60609
ChIJ29pzka7TD4gR_W92t65v0mA,mia francesca,4.5,401,2,3311 n clark st,chicago,60657
ChIJ9-pk2bpEDogRVbpkUPU1rlA,the vault cafe and bar,4.5,158,2,308 canal st,lemont,60439
ChIJeWwAV-XSD4gRbzBoyqjmruM,buna time café,4.7,32,nan,1552 w fullerton ave,chicago,60614-9018
ChIJxyqeOrTND4gRlsdFwcca7cA,thirteen pins restaurant,3.6,21,nan,4202 w irving park rd,chicago,60641-2935
ChIJIbWEd5DND4gRuLKAE0XTPck,sugar hills bakery & café,4.4,90,2,3235 w addison st,chicago,60618
ChIJMwvgM3kyDogRltmQi4Nn7qY,birria ocotlan,2.4,5,nan,3011 w cermak rd,chicago,60623-3418
ChIJad00r6MsDogRKMA3x7QWkTE,tokyo lunch boxes and catering,3.2,40,nan,60 e jackson blvd,chicago,60604
ChIJg6qbw0vTD4gRGRWK-_hz9lU,bismilahi restaurant,4.7,54,1,211 w walton st,chicago,60610
ChIJc7XYWbYsDogR4BYc9H3o4m8,freshii,3.6,13,2,222 w merchandise mart plaza floor 12,chicago,60654
ChIJaxvsur8sDogRFEOIkD3LZko,wolverine trading llc,5,1,nan,175 w jackson blvd #200,chicago,60604
ChIJX3op1NrMD4gR6IiFtV8PhYw,church's chicken,3.7,549,1,4812 w north ave,chicago,60639
ChIJh1ZpIAvTD4gRI8g2r9v3BDI,scooped cookie dough bar,3.3,48,nan,835 n michigan ave,chicago,60611
ChIJvehfBmssDogRwYLrvD1-OEg,"gino’s steaks truck bridgeport, the restaurant",4.1,30,nan,335 w 31st st,chicago,60616
ChIJQ5oelegtDogRk3rTWmFi2Uo,taqueria archer,3.7,419,1,3623 s archer ave,chicago,60609-1043
ChIJw4ViAC-jEYgRpfc7dTFULlg,ivy's bohemia house,4.6,300,2,321 broadway,chesterton,46304
ChIJ6Tbn4YAsDogRm87ACbzbCl8,the spoke & bird (south loop),4.3,636,2,205 e 18th st,chicago,60616
ChIJQ8QqIbEsDogReNfi-87G-4A,chicago cut steakhouse,4.5,1545,4,300 n lasalle dr,chicago,60654
ChIJL7D0sUktDogRRzQIxCWA0_I,max's chicago,4.7,116,nan,20 e adams st,chicago,60603
ChIJY_WcytM6DogRwv9pM2o4YPU,pop's italian beef & sausage,4.4,354,1,10337 s kedzie ave,chicago,60655-2015
